user,nb_emails,nb_emails_sent,nb_emails_viewed,nb_external,nb_bcc,nb_external_with_attachment,nb_after_hours_or_weekend,nb_emails_has_suspicious_content,email_external_ratio,suspicious_content_ratio,bcc_email_ratio,external_email_with_attachment_ratio,after_hours_or_weekend_ratio,max_zscore_emails,max_zscore_emails_sent,avg_emails_per_week,avg_size_sent_email,nb_emails_last_month,nb_activity_email_after_leaving,nb_file_events,copy_ratio,write_ratio,delete_ratio,copy_to_removable_ratio,write_to_removable_ratio,from_removable_ratio,unique_files_ratio,events_per_file,pc_usage_ratio,file_off_hours_ratio,suspicious_file_content_ratio,open_then_copy_ratio,write_then_delete_ratio,copy_then_delete_ratio,max_zscore_file_activity,nb_file_last_month,nb_file_after_leaving,average_session_duration,session_duration_variability,nb_sessions,nb_short_sessions,ratio_short_sessions,used_multi_pc_simultaneously,nb_logon,nb_logoff,nb_pc_used,nb_pc_used_logon,nb_after_hours_logon,unclosed_session_ratio,after_hours_logon_ratio,max_zscore_logon,max_zscore_logon_after_hours,nb_logon_last_month,nb_logon_after_leaving,nb_access_decoy_file,nb_pc_decoy_file,ocean_risk_score,device_con_duration_avg,device_con_duration_std,ratio_short_device_conn_interval,nb_device_conn_last_month,avg_device_conn_per_week,max_zscore_device_week,avg_zscore_device_week,nb_device_conn_after_hours,ratio_device_conn_after_hours,nb_device_activity_after_leaving
NTC2663,3127,1085,2042,1129,549,312,0,249,0.3610489286856412,0.07962903741605372,0.175567636712504,0.09977614326830828,0.0,0.0,1.980805627895532,42.25675675675676,590199.603686636,0,0,372,0.3870967741935484,0.10215053763440861,0.1827956989247312,0.4652777777777778,1.0,0.5080645161290323,0.46236559139784944,2.1627906976744184,0.002688172043010753,0.0,0.06989247311827956,0.0625,0.13157894736842105,0.16666666666666666,3.003894840978032,0,0,8.308314151747656,2,391,4,0.010230179028132993,1,391,391,35,35,0,0.0,0.0,3.0,0.0,0,0.0,78,1,0.0,1.8218115942028985,3.973218742986585,0.13043478260869565,3.0,2.1846153846153844,3.434845481292464,1.468910463350207e-16,0.0,0.0,0
NTF1342,3093,1059,2034,1125,0,339,0,224,0.36372453928225024,0.07242159715486583,0.0,0.1096023278370514,0.0,0.0,2.1445507875608385,41.7972972972973,718004.9820585458,0,0,3399,0.4507208002353633,0.11679905854663136,0.22859664607237423,0.49869451697127937,1.0,0.568696675492792,0.2889085025007355,3.4613034623217924,0.0002942041776993233,0.0,0.026772580170638424,0.08224543080939947,0.23929471032745592,0.185378590078329,1.9683535953210616,0,0,8.158333333333333,0,2,0,0.0,1,660,379,22,22,0,0.4257575757575758,0.0,1.2614132850495743,0.0,0,0.0,305,1,0.702,8.046858644358645,9.445773798867526,0.09652509652509653,72.0,14.14864864864865,1.6496201540921693,-1.800361661554308e-16,0.0,0.0,0
NVH3726,5220,1816,3404,2008,897,593,55,444,0.3846743295019157,0.08505747126436781,0.17183908045977012,0.11360153256704981,0.01053639846743295,0.0,1.5429790946600526,70.54054054054055,586386.4686123348,0,0,2633,0.27193315609570834,0.19673376376756552,0.15761488796050133,0.4036312849162011,1.0,0.4082795290543107,0.41207747816179263,2.4267281105990786,0.00037979491074819596,0.00569692366122294,0.026205848841625523,0.06284916201117319,0.10617760617760617,0.20810055865921787,3.012065703301118,0,0,11.1,0,1,0,0.0,1,732,451,84,84,159,0.383879781420765,0.21721311475409835,1.8737214011377081,2.0,0,0.0,751,1,3.2250000000000005,4.055536008230453,6.976264069303255,0.12222222222222222,15.0,5.342465753424658,2.57917288948183,-1.5208534583906253e-17,4.0,0.010256410256410256,0
NVL2180,342,111,231,133,0,61,0,25,0.3888888888888889,0.07309941520467836,0.0,0.1783625730994152,0.0,0.0,3.0,4.621621621621622,1172883.2252252253,0,0,861,0.3252032520325203,0.15795586527293845,0.2067363530778165,0.3892857142857143,1.0,0.5238095238095238,0.5040650406504065,1.9838709677419355,0.0011614401858304297,0.0,0.05110336817653891,0.07857142857142857,0.15441176470588236,0.19642857142857142,2.3909673258798914,0,0,8.085112359550562,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,165,1,0.6129605263157896,8.487435312024353,10.040917305671622,0.0958904109589041,32.0,5.297297297297297,2.206956359028508,-4.200843876960052e-17,0.0,0.0,0
NWH2896,5244,1781,3463,1836,0,505,20,356,0.3501144164759725,0.06788710907704043,0.0,0.09630053394355453,0.0038138825324180014,0.2011795501765028,2.1934947993198155,70.86486486486487,590949.7052217855,0,0,930,0.3795698924731183,0.1043010752688172,0.21505376344086022,0.46458923512747874,1.0,0.5225806451612903,0.3655913978494624,2.735294117647059,0.001075268817204301,0.010752688172043012,0.023655913978494623,0.0708215297450425,0.15463917525773196,0.19263456090651557,2.927896596765722,0,0,8.156067769897557,2,423,2,0.004728132387706856,1,423,423,16,16,44,0.0,0.10401891252955082,1.8981925352249507,2.0,0,0.0,183,1,1.4782606907894738,8.239448529411765,8.903642956443187,0.03431372549019608,20.0,5.3561643835616435,2.652179028830785,1.9010668229882817e-16,2.0,0.005115089514066497,0
OAP2825,345,115,230,113,68,48,5,13,0.32753623188405795,0.03768115942028986,0.19710144927536233,0.1391304347826087,0.014492753623188406,0.0,2.0,4.662162162162162,1310375.2086956522,0,0,1332,0.3310810810810811,0.13588588588588588,0.23948948948948948,0.29024943310657597,1.0,0.5908408408408409,0.5022522522522522,1.9910313901345291,0.0007507507507507507,0.006006006006006006,0.06456456456456457,0.06802721088435375,0.17679558011049723,0.16780045351473924,2.2014706514159217,0,0,13.043402777777777,5,4,0,0.0,1,710,436,76,76,166,0.38591549295774646,0.23380281690140844,1.3269348864807131,1.632087034071715,0,0.0,236,1,0.4117537006578948,11.575103801169591,8.870286189470798,0.021052631578947368,48.0,9.486486486486486,2.3548888534206722,1.9803978277097387e-16,4.0,0.005698005698005698,0
OAW3013,4879,1659,3220,1987,0,313,0,330,0.4072555851608936,0.06763681082188973,0.0,0.06415249026439844,0.0,0.0,2.6600967885108933,65.93243243243244,203140.67269439422,0,0,443,0.43792325056433407,0.12415349887133183,0.2144469525959368,0.44329896907216493,1.0,0.5801354401805869,0.6501128668171557,1.5381944444444444,0.002257336343115124,0.0,0.011286681715575621,0.04639175257731959,0.05454545454545454,0.08247422680412371,3.3006644029624685,0,0,10.055945692883896,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,45,1,1.3547368421052628,9.745245681110168,9.029173494957888,0.03058623619371283,181.0,41.472972972972975,0.8575341805892572,-4.6809403200412e-16,0.0,0.0,0
OCD3513,3066,1068,1998,972,516,260,0,232,0.31702544031311153,0.07566862361382909,0.16829745596868884,0.08480104370515329,0.0,0.0,2.3398074269436626,42.583333333333336,804772.5702247191,125,125,2614,0.43534812547819435,0.1250956388676358,0.22379495026778884,0.46133567662565905,1.0,0.568477429227238,0.3179035960214231,3.1456077015643804,0.00038255547054322876,0.0,0.032517214996174444,0.07908611599297012,0.20795107033639143,0.1968365553602812,2.4941718602966914,83,83,9.166666666666666,0,1,0,0.0,0,631,349,1,1,0,0.4469096671949287,0.0,0.8556071429033623,0.0,39,39.0,276,1,0.10287582236842101,10.070700945626477,9.130899265249145,0.02553191489361702,25.0,9.86111111111111,2.9540987086772184,1.989149585786739e-16,0.0,0.0,49
OCH2853,431,159,272,161,80,86,72,32,0.37354988399071926,0.07424593967517401,0.18561484918793503,0.19953596287703015,0.16705336426914152,0.9375494918833658,2.6079629192600295,5.746666666666667,1191402.1006289308,0,0,684,0.4444444444444444,0.12573099415204678,0.20614035087719298,0.4276315789473684,1.0,0.5701754385964912,0.52046783625731,1.9213483146067416,0.0014619883040935672,0.14181286549707603,0.043859649122807015,0.03618421052631579,0.13953488372093023,0.10855263157894737,3.041674489913584,0,0,9.133333333333333,0,1,0,0.0,0,785,439,1,1,0,0.4407643312101911,0.0,1.4023321407822276,0.0,0,0.0,78,1,0.1963223684210527,5.630184478371501,7.925289442977301,0.06870229007633588,56.0,11.306666666666667,2.7717395023000706,1.1842378929335004e-17,0.0,0.0,0
OED3393,1055,373,682,431,0,145,0,91,0.4085308056872038,0.08625592417061612,0.0,0.13744075829383887,0.0,0.0,1.9019624552285639,14.256756756756756,788044.0750670241,0,0,646,0.43034055727554177,0.1238390092879257,0.1826625386996904,0.43884892086330934,1.0,0.5773993808049536,0.6718266253869969,1.4884792626728112,0.0015479876160990713,0.0,0.06346749226006192,0.039568345323741004,0.1125,0.08633093525179857,2.6021340705500124,0,0,10.35,0,1,0,0.0,0,634,356,1,1,0,0.4384858044164038,0.0,0.7165878165719227,0.0,0,0.0,71,1,0.49263157894736836,8.461961431715954,7.9238786088429185,0.00818260120585702,164.0,37.9054054054054,1.166607490761431,3.720747433878903e-16,0.0,0.0,0
OEJ1648,5585,1923,3662,2413,947,698,232,367,0.43205013428827216,0.06571172784243509,0.1695613249776186,0.12497761862130707,0.04153983885407341,0.0,1.9550389411410172,75.47297297297297,690455.1492459698,0,0,1227,0.20537897310513448,0.1980440097799511,0.1100244498777506,0.42063492063492064,1.0,0.31784841075794623,0.3863080684596577,2.588607594936709,0.0008149959250203749,0.03504482477587612,0.007334963325183374,0.07539682539682539,0.04938271604938271,0.20238095238095238,3.872224011008929,0,0,11.041666666666666,0,2,0,0.0,1,706,433,24,24,407,0.386685552407932,0.5764872521246459,1.294032275033459,1.0,0,0.0,488,1,2.017993421052632,0.6671390778533636,0.6513270526018108,0.1564625850340136,14.0,2.5344827586206895,2.751355711739747,1.0240850313352737e-16,6.0,0.04081632653061224,0
OGW3384,1054,366,688,393,0,144,0,96,0.372865275142315,0.09108159392789374,0.0,0.1366223908918406,0.0,0.0,2.459141305973295,14.243243243243244,677041.6147540984,0,0,3480,0.45804597701149424,0.11120689655172414,0.23045977011494254,0.4987452948557089,1.0,0.5718390804597702,0.30258620689655175,3.304843304843305,0.00028735632183908046,0.0,0.054310344827586204,0.07967377666248432,0.25839793281653745,0.198870765370138,1.7167859255021303,0,0,9.418597037037037,1,375,0,0.0,1,375,375,19,19,0,0.0,0.0,2.0,0.0,0,0.0,308,1,0.48825000000000013,12.656688079942898,9.395683166613598,0.03854389721627409,46.0,14.31081081081081,1.765711686710125,7.801567200068668e-17,0.0,0.0,0
OJR2085,3118,1091,2027,1265,0,339,0,336,0.4057087876844131,0.1077613855035279,0.0,0.10872354073123797,0.0,0.0,2.578316385982262,42.13513513513514,666597.5325389551,0,0,2389,0.4541649225617413,0.11385516952699874,0.2092925910422771,0.4396313364055299,1.0,0.5835077438258686,0.3683549602344077,2.7147727272727273,0.0004185851820845542,0.0,0.029300962745918795,0.08018433179723503,0.20955882352941177,0.16036866359447005,2.5447748014428337,0,0,9.15,0,2,0,0.0,0,625,356,1,1,0,0.4304,0.0,0.706420570973615,0.0,0,0.0,246,1,0.7387993421052632,9.847209391839876,8.612309204837397,0.013856812933025405,50.0,13.81081081081081,2.124842007163272,9.601928861622976e-17,0.0,0.0,0
OJT3599,937,304,633,343,0,60,0,59,0.3660618996798292,0.06296691568836713,0.0,0.064034151547492,0.0,0.0,1.238421787837312,42.59090909090909,200110.76644736843,18,18,2440,0.39221311475409837,0.17008196721311475,0.23114754098360657,0.4211076280041797,1.0,0.5663934426229508,0.3836065573770492,2.606837606837607,0.0004098360655737705,0.013524590163934426,0.013524590163934426,0.08045977011494253,0.24096385542168675,0.2392894461859979,1.289404106415164,47,47,8.166666666666666,0,1,0,0.0,0,205,119,1,1,11,0.4195121951219512,0.05365853658536585,0.6561771860816381,2.0,8,8.0,240,1,0.3579658717105262,3.851655735596708,6.587059291712537,0.22569444444444445,0.0,41.63636363636363,0.5529460654142253,5.24832702550074e-16,9.0,0.009825327510917031,32
OKG1889,3109,1117,1992,1155,0,286,0,205,0.37150209070440654,0.06593760051463493,0.0,0.0919909938887102,0.0,0.0,2.2831409839882477,42.013513513513516,614496.7618621307,0,0,1844,0.43872017353579174,0.12581344902386118,0.22288503253796096,0.4783683559950556,1.0,0.5672451193058569,0.31073752711496744,3.218150087260035,0.0005422993492407809,0.0010845986984815619,0.010845986984815618,0.07663782447466007,0.1896551724137931,0.2373300370828183,2.3736625406538234,0,0,6.4504166666666665,2,2,0,0.0,1,758,475,86,86,14,0.3733509234828496,0.018469656992084433,1.9318191770276487,2.0,0,0.0,179,1,0.06597286184210528,8.82894245142003,8.49641846717642,0.02242152466367713,22.0,5.027397260273973,2.30893872045754,-5.0188164126890635e-17,2.0,0.005449591280653951,0
OKH3777,6738,2425,4313,2722,1201,1027,1492,577,0.40397744137726327,0.08563371920451172,0.1782428020184031,0.15241911546452955,0.22143069159988127,0.9593186093021774,1.718855859036558,89.84,557406.6564948454,0,0,1861,0.20257925846319183,0.07684040838259,0.12520150456743687,0.3819628647214854,1.0,0.32563138097796884,0.3186458893068243,3.138279932546374,0.0005373455131649651,0.2262224610424503,0.026867275658248254,0.05570291777188329,0.13986013986013987,0.14058355437665782,3.703059296555028,0,0,10.3,0,1,0,0.0,0,825,458,1,1,0,0.4448484848484848,0.0,1.4337208778404378,0.0,0,0.0,968,1,1.2363157894736845,11.333554381846636,9.334478886678745,0.03873239436619718,57.0,12.653333333333334,1.848665438560465,-3.019806626980426e-16,0.0,0.0,0
OQL3890,3107,1100,2007,1079,556,362,0,198,0.3472803347280335,0.06372706791116833,0.1789507563566141,0.11651110395880271,0.0,0.0,1.9040493804444738,41.986486486486484,743071.0390909091,0,0,1958,0.4402451481103167,0.11542390194075587,0.2293156281920327,0.4733178654292343,1.0,0.5684371807967313,0.28907048008171604,3.4593639575971733,0.0005107252298263534,0.0,0.04085801838610827,0.08004640371229699,0.24336283185840707,0.20765661252900233,3.1406222081932844,0,0,10.283333333333333,0,1,0,0.0,0,643,356,1,1,0,0.4463452566096423,0.0,0.6933493288407093,0.0,0,0.0,211,1,1.5081907894736843,12.800316804407714,8.984469402048738,0.008264462809917356,18.0,5.405405405405405,2.6319632078873765,6.00120553851436e-17,0.0,0.0,0
ORM1484,344,124,220,111,65,60,0,31,0.3226744186046512,0.09011627906976744,0.18895348837209303,0.1744186046511628,0.0,0.0,2.0,4.648648648648648,1179925.8064516129,0,0,5708,0.46355991590749823,0.11089698668535389,0.2252978276103714,0.4996220710506425,1.0,0.5641205325858444,0.15416958654519972,6.486363636363636,0.0001751927119831815,0.008934828311142257,0.041695865451997195,0.08919123204837491,0.26540284360189575,0.2615268329554044,2.1281007752164607,0,0,5.836805555555555,3,2,0,0.0,1,743,460,64,64,29,0.38088829071332436,0.039030955585464336,1.8750081350608103,2.0,0,0.0,533,1,0.0,5.979625925925926,7.985616102231979,0.04,21.0,5.378378378378378,2.6708494208785747,1.3202652184731592e-16,4.0,0.010050251256281407,0
OSC1925,3108,1100,2008,1250,549,418,0,175,0.4021879021879022,0.05630630630630631,0.17664092664092665,0.13449163449163448,0.0,0.0,1.8522110795332791,42.0,652009.9209090909,0,0,8686,0.43978816486299793,0.12618005986645175,0.2243840663136081,0.5034031413612565,1.0,0.5574487681326272,0.2812571954869906,3.5554645927138764,0.00011512779184895233,0.0,0.06861616394197559,0.08429319371727749,0.24452554744525548,0.2238219895287958,0.7560050168522178,0,0,7.4542637602880655,2,432,0,0.0,1,432,432,67,67,0,0.0,0.0,2.465824435168192,0.0,0,0.0,825,1,1.385674342105263,9.441389724059597,9.416436154621493,0.08598917618761275,185.0,41.78378378378378,0.5839354611523951,2.400482215405744e-16,0.0,0.0,0
PDG2607,3135,1074,2061,1102,0,294,0,323,0.3515151515151515,0.10303030303030303,0.0,0.0937799043062201,0.0,0.0,2.169647178619291,42.36486486486486,586527.9990689013,0,0,2731,0.4419626510435738,0.12559502013914317,0.22409373855730502,0.44821872410936203,1.0,0.5803734895642622,0.1812522885389967,5.517171717171717,0.0003661662394727206,0.003661662394727206,0.049432442328817286,0.10024855012427507,0.2565597667638484,0.2742336371168186,2.386927117844173,0,0,10.166666666666666,0,1,0,0.0,0,688,421,1,1,59,0.38808139534883723,0.08575581395348837,1.9926768903045649,2.0,0,0.0,262,1,1.068564967105263,4.821272401433692,7.295634735300546,0.0967741935483871,9.0,2.216666666666667,3.7079832700496556,-1.0362081563168128e-16,1.0,0.007518796992481203,0
PGF3491,4863,1694,3169,1555,0,181,11,531,0.31976146411680034,0.10919185687847008,0.0,0.03721982315443142,0.0022619782027555007,0.10856990768952537,2.4389775072860655,65.71621621621621,29671.29574970484,0,0,8128,0.44303641732283466,0.12278543307086615,0.2327755905511811,0.489030824770897,1.0,0.5706200787401575,0.23646653543307086,4.228928199791883,0.00012303149606299212,0.004552165354330708,0.07886318897637795,0.08053318522632602,0.2605210420841683,0.23660094418217162,0.8834539180987502,0,0,9.0534718875502,2,415,0,0.0,0,415,415,1,1,53,0.0,0.12771084337349398,2.648885975562415,3.0,0,0.0,731,1,4.08375,10.299495023898382,8.887836427838472,0.03241013553329405,169.0,37.91891891891892,0.9492644520806278,-7.201446646217232e-17,17.0,0.0060584461867426945,0
PHB0124,3151,1058,2093,874,501,275,0,348,0.2773722627737226,0.11044112980006347,0.1589971437638845,0.08727388130752142,0.0,0.0,2.296212888212765,42.58108108108108,503708.9291115312,0,0,1757,0.13488901536710302,0.30677290836653387,0.10073989755264656,0.23628691983122363,1.0,0.2885600455321571,0.48833238474672735,2.0477855477855478,0.0005691519635742744,0.0,0.015367103016505406,0.0759493670886076,0.0575139146567718,0.12658227848101267,3.045373826392951,0,0,10.3,0,1,0,0.0,1,729,446,79,79,0,0.38820301783264743,0.0,1.2830915047352665,0.0,0,0.0,655,1,3.2627368421052636,7.613504273504274,8.366520197961668,0.042735042735042736,41.0,9.905405405405405,2.1395454390336583,4.200843876960052e-17,0.0,0.0,0
PHH1524,346,121,225,123,65,62,0,38,0.3554913294797688,0.10982658959537572,0.18786127167630057,0.1791907514450867,0.0,0.0,2.714721625901845,4.675675675675675,1662688.9917355373,0,0,331,0.19637462235649547,0.13595166163141995,0.16314199395770393,0.18461538461538463,1.0,0.4229607250755287,0.41389728096676737,2.4160583941605838,0.0030211480362537764,0.03323262839879154,0.030211480362537766,0.1076923076923077,0.08888888888888889,0.13846153846153847,3.96582210140551,0,0,7.8864244694132335,2,445,0,0.0,1,445,445,20,20,57,0.0,0.12808988764044943,2.349816042674887,2.0,0,0.0,134,1,0.7815789473684213,5.4415041928721175,7.9766220205497405,0.03773584905660377,9.0,2.4126984126984126,2.6083782236094173,8.54695503084446e-17,3.0,0.019736842105263157,0
PJC1252,3951,1333,2618,1310,0,341,749,355,0.3315616299670969,0.08985067071627437,0.0,0.08630726398380156,0.18957226018729437,0.9830628505849901,1.921672995404868,52.68,601518.6766691672,0,0,760,0.11710526315789474,0.20657894736842106,0.07368421052631578,0.34831460674157305,1.0,0.2,0.34078947368421053,2.9343629343629343,0.0013157894736842105,0.2868421052631579,0.03684210526315789,0.011235955056179775,0.10191082802547771,0.16853932584269662,3.2815244284638556,0,0,8.992207863927545,2,503,0,0.0,1,503,503,28,28,25,0.0,0.04970178926441352,1.456418282515082,1.0,0,0.0,420,1,2.3536842105263154,6.0382435897435895,8.159013819146974,0.06153846153846154,8.0,2.3384615384615386,3.1127903618885644,-1.127303378850159e-16,1.0,0.006578947368421052,0
PLH1807,3094,1085,2009,1033,530,301,0,270,0.33387201034259856,0.08726567550096961,0.17129928894634777,0.09728506787330317,0.0,0.0,2.0702950058718654,41.810810810810814,500935.18986175116,0,0,2630,0.4532319391634981,0.12281368821292776,0.2193916349809886,0.46895973154362414,1.0,0.5703422053231939,0.22889733840304183,4.368770764119601,0.00038022813688212925,0.0,0.08479087452471483,0.09479865771812081,0.25077399380804954,0.25922818791946306,1.4599569754361152,0,0,7.13505740300871,2,421,0,0.0,1,421,421,36,36,23,0.0,0.05463182897862233,1.763888629067136,2.0,0,0.0,248,1,1.18575,4.601368686868687,6.921659642978204,0.05454545454545454,7.0,2.2982456140350878,2.32024411842291,-6.817158923136926e-17,0.0,0.0,0
PLJ1771,1673,582,1091,519,0,108,0,112,0.3102211595935445,0.06694560669456066,0.0,0.06455469216975493,0.0,0.19828442593064188,1.2721542371221857,52.28125,244739.91580756014,111,111,24,0.041666666666666664,0.041666666666666664,0.0,0.0,1.0,0.041666666666666664,0.5,2.0,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.0,1.5,5,5,12.739734848484847,6,22,0,0.0,1,739,625,432,432,309,0.15426251691474965,0.4181326116373478,2.21408439690636,3.4771243244236953,107,107.0,22,1,3.668980263157895,0.08194444444444444,0.04281924397185204,0.5,0.0,2.0,0.0,0.0,1.0,0.5,4
PMF0768,3144,1086,2058,954,0,253,0,243,0.30343511450381677,0.07729007633587787,0.0,0.08047073791348601,0.0,0.0,1.9478955921455865,42.486486486486484,604598.4843462247,0,0,2781,0.2725638259618842,0.20352391226177635,0.18482560230133047,0.29683377308707126,1.0,0.4793239841783531,0.45163610212153904,2.214171974522293,0.0003595828838547285,0.0,0.030924128011506652,0.08179419525065963,0.1413427561837456,0.18469656992084432,2.876461511529004,0,0,9.690333333333333,8,5,0,0.0,1,755,477,106,106,0,0.36821192052980134,0.0,2.3474428059332624,0.0,0,0.0,657,1,0.6003947368421052,8.016028528528528,9.145772292626951,0.04391891891891892,39.0,9.716216216216216,2.0372662620015314,1.5603134400137336e-16,0.0,0.0,0
PMH3484,3125,1071,2054,1172,526,347,0,212,0.37504,0.06784,0.16832,0.11104,0.0,0.0,2.1631624630099124,42.229729729729726,548935.5648926237,0,0,838,0.39856801909307876,0.11217183770883055,0.2243436754176611,0.4550898203592814,1.0,0.5429594272076372,0.5334128878281623,1.8747203579418346,0.0011933174224343676,0.0,0.01909307875894988,0.03592814371257485,0.22340425531914893,0.11077844311377245,3.9625123507705826,0,0,5.529861111111112,5,2,0,0.0,1,747,474,101,101,0,0.3654618473895582,0.0,2.3453503440833905,0.0,0,0.0,137,1,2.6090625000000003,12.205126347866853,9.042497008537206,0.02278481012658228,173.0,41.2972972972973,0.8206034117042899,-1.9203857723245952e-16,0.0,0.0,0
PNH1444,4150,1467,2683,1791,1066,212,598,303,0.431566265060241,0.07301204819277109,0.2568674698795181,0.05108433734939759,0.14409638554216866,1.2064846191080305,2.0907046296952676,55.333333333333336,188960.92024539877,0,0,10649,0.4535637149028078,0.11644285848436473,0.2267818574514039,0.49813664596273294,1.0,0.5720724950699596,0.21363508310639498,4.680879120879121,9.3905531035778e-05,0.1498732275331017,0.05784580711803925,0.09316770186335403,0.25725806451612904,0.23022774327122153,1.3649609449681048,0,0,8.972170179547229,0,427,0,0.0,0,427,427,1,1,0,0.0,0.0,1.0,0.0,0,0.0,911,1,2.6671381578947364,11.78086212373918,9.473317372120974,0.053609721229449604,176.0,45.54666666666667,1.5797802826245273,-1.1842378929335004e-17,0.0,0.0,0
PPG2889,5210,1801,3409,2139,898,586,0,381,0.41055662188099806,0.07312859884836852,0.17236084452975048,0.11247600767754319,0.0,0.0,2.080559131537921,70.4054054054054,544368.9888950583,0,0,430,0.3372093023255814,0.09534883720930233,0.1697674418604651,0.42758620689655175,1.0,0.45348837209302323,0.38372093023255816,2.606060606060606,0.002325581395348837,0.0,0.004651162790697674,0.09655172413793103,0.24390243902439024,0.21379310344827587,2.8622838475481553,0,0,5.6825,2,2,0,0.0,1,781,498,128,128,0,0.36235595390524966,0.0,1.1955685413493589,0.0,0,0.0,132,1,0.461842105263158,1.8159744268077602,4.406909539829097,0.14285714285714285,8.0,2.096774193548387,3.057406071745596,7.520865650686544e-17,0.0,0.0,0
PPP1295,3717,1320,2397,1439,650,430,465,312,0.38714016680118374,0.08393866020984665,0.17487220877051385,0.1156846919558784,0.12510088781275222,1.4527142971063245,2.604169537823312,50.229729729729726,468810.53484848485,0,0,2168,0.22647601476014761,0.20894833948339483,0.14898523985239853,0.3136456211812627,1.0,0.4059040590405904,0.4238929889298893,2.3590859630032646,0.00046125461254612545,0.13560885608856088,0.021678966789667898,0.09979633401221996,0.09933774834437085,0.20773930753564154,2.8283795269586993,0,0,9.483333333333333,0,1,0,0.0,1,857,524,56,56,44,0.3885647607934656,0.051341890315052506,2.7883970673600995,2.0,0,0.0,681,1,0.13544654605263162,5.870731981981982,8.773513036808502,0.12162162162162163,26.0,6.148648648648648,2.851730692771714,1.620325495398877e-16,1.0,0.002197802197802198,0
PSP3592,3094,1066,2028,1227,526,425,0,370,0.396574014221073,0.1195862960568843,0.1700064641241112,0.13736263736263737,0.0,0.0,2.355793374758012,41.810810810810814,837589.0206378987,0,0,2336,0.4392123287671233,0.11986301369863013,0.2221746575342466,0.47855750487329435,1.0,0.5663527397260274,0.3112157534246575,3.2132049518569463,0.0004280821917808219,0.0,0.05179794520547945,0.07017543859649122,0.22142857142857142,0.18323586744639375,2.1341182223497834,0,0,8.283333333333333,0,1,0,0.0,1,660,381,25,25,0,0.42272727272727273,0.0,1.352984075982073,0.0,0,0.0,242,1,0.7071957236842105,9.566547619047618,9.769812980110132,0.027210884353741496,46.0,9.878378378378379,2.4128075987521056,-2.520506326176031e-16,0.0,0.0,0
PVV3999,74,30,44,30,0,9,1,5,0.40540540540540543,0.06756756756756757,0.0,0.12162162162162163,0.013513513513513514,0.0,1.0,4.625,380572.6,12,12,93,0.45161290322580644,0.10752688172043011,0.24731182795698925,0.4523809523809524,1.0,0.6236559139784946,0.7849462365591398,1.273972602739726,0.010752688172043012,0.0,0.043010752688172046,0.0,0.1,0.09523809523809523,3.3157369519406754,9,9,9.283333333333333,0,1,0,0.0,0,136,78,1,1,3,0.4264705882352941,0.022058823529411766,0.5270462766947297,1.0,33,33.0,6,1,6.09,1.7092018340455841,4.170216717325088,0.24358974358974358,0.0,39.875,0.5823487648523975,0.0,0.0,0.0,198
PWM0708,3119,1091,2028,1228,539,489,0,275,0.3937159345944213,0.08816928502725233,0.17281179865341456,0.1567810195575505,0.0,0.0,1.8211303809082222,42.148648648648646,693816.7745187901,0,0,1298,0.43143297380585516,0.1140215716486903,0.22033898305084745,0.46964285714285714,1.0,0.5639445300462249,0.4707241910631741,2.1243862520458263,0.0007704160246533128,0.0,0.05238828967642527,0.04642857142857143,0.16216216216216217,0.15178571428571427,2.106598343321053,0,0,7.975,0,2,0,0.0,0,639,356,1,1,0,0.4428794992175274,0.0,0.677267058295084,0.0,0,0.0,155,1,0.2581208881578948,2.50293920884235,5.659396201728025,0.17277486910994763,31.0,9.783783783783784,2.565615587333694,-1.8603737169394515e-16,0.0,0.0,0
QAH0048,3834,1353,2481,1339,660,484,0,287,0.3492436098069901,0.0748565466875326,0.17214397496087636,0.12623891497130935,0.0,0.0,1.8159709003413813,51.810810810810814,789887.0177383592,0,0,2669,0.4196328212813788,0.11090295991007867,0.20194829524166355,0.48839285714285713,1.0,0.5226676657924316,0.4200074934432372,2.3809099018733275,0.17796927688272762,0.6249531659797677,0.0532034469838891,0.07142857142857142,0.23310810810810811,0.20535714285714285,2.5189878079792956,0,0,15.103444444444445,5,30,0,0.0,1,1729,1459,973,973,758,0.15615962984384038,0.4384037015615963,1.3915504982337552,2.3574590492147003,0,0.0,431,178,0.2619510690789474,0.03515836977239601,0.04087108098562645,0.9112008072653885,64.0,13.608108108108109,1.9361271472981487,-2.0404098830948824e-16,711.0,0.7060575968222443,0
