user,email_nb_emails,email_nb_emails_sent,email_nb_emails_viewed,email_nb_external,email_nb_bcc,email_nb_external_with_attachment,email_nb_after_hours_or_weekend,email_nb_emails_has_suspicious_content,email_external_ratio,email_suspicious_content_ratio,email_bcc_email_ratio,email_external_email_with_attachment_ratio,email_after_hours_or_weekend_ratio,email_max_zscore_emails,email_max_zscore_emails_sent,email_avg_emails_per_week,email_avg_size_sent_email,email_nb_emails_last_month,email_nb_activity_email_after_leaving,email_nb_email_not_main_pc,email_nb_email_not_main_pc_ratio,email_zscore_last_month,file_nb_file_events,file_copy_ratio,file_write_ratio,file_delete_ratio,file_copy_to_removable_ratio,file_from_removable_ratio,file_unique_files_ratio,file_events_per_file,file_pc_usage_ratio,file_off_hours_ratio,file_suspicious_file_content_ratio,file_open_then_copy_ratio,file_write_then_delete_ratio,file_copy_then_delete_ratio,file_max_zscore_file_activity,file_nb_file_last_month,file_nb_file_after_leaving,file_nb_file_not_main_pc,file_nb_file_not_main_pc_ratio,file_zscore_last_month,logon_average_session_duration,logon_session_duration_variability,logon_nb_sessions,logon_nb_short_sessions,logon_ratio_short_sessions,logon_used_multi_pc_simultaneously,logon_nb_logon,logon_nb_logoff,logon_nb_pc_used,logon_nb_pc_used_logon,logon_nb_after_hours_logon,logon_unclosed_session_ratio,logon_after_hours_logon_ratio,logon_max_zscore_logon,logon_max_zscore_logon_after_hours,logon_nb_logon_last_month,logon_nb_logon_after_leaving,logon_nb_logon_not_main_pc,logon_nb_logon_not_main_pc_ratio,logon_zscore_last_month,decoy_file_nb_access_decoy_file,decoy_file_nb_pc_decoy_file,psycho_ocean_risk_score,device_nb_device_conn,device_con_duration_avg,device_con_duration_std,device_ratio_short_device_conn_interval,device_nb_device_conn_last_month,device_avg_device_conn_per_week,device_max_zscore_device_week,device_avg_zscore_device_week,device_nb_device_conn_after_hours,device_ratio_device_conn_after_hours,device_nb_device_activity_after_leaving,device_nb_device_not_main_pc,device_nb_device_not_main_pc_ratio,device_zscore_last_month,ldap_zscore_departure,http_total_activity,http_total_weighted_activity,http_job_weighted_activity,http_avg_requests_per_day,http_total_keyword_flags,http_upload_ratio,http_download_ratio,http_off_hours_ratio,http_weekend_activity_ratio,http_last_month_activity,http_last_month_zscore,http_max_zscore_activity,http_post_departure_activity,http_sus_domain_ratio,http_unique_domains,http_job_search_score
SRP2080,3133,1064,2069,1287,0,298,0,60,0.4107883817427386,0.019150973507819982,0.0,0.0951165017555059,0.0,0.0,2.727326970426012,42.33783783783784,483370.61560150376,0,0,0,0.0,0.5414160690744122,20.0,0.0,0.0,0.0,0.0,0.0,0.4,2.5,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.88912835249042,0,348,0,0.0,0,355,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,-0.47053396691646,20.0,1.0,0.018858552631578953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00693842672377,33820,33820.0,2188.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.1399,158,0.0647
SRR2711,3945,1392,2553,1201,714,333,732,31,0.3044359949302915,0.007858048162230671,0.18098859315589352,0.0844106463878327,0.18555133079847907,1.0525912045958803,1.6777640781230658,52.6,519689.029454023,0,0,0,0.0,1.5133292869272899,709.0,0.382228490832158,0.10437235543018336,0.2073342736248237,0.42066420664206644,0.535966149506347,0.36812411847672777,2.7164750957854404,0.0014104372355430183,0.16361071932299012,0.00846262341325811,0.05166051660516605,0.24324324324324326,0.2140221402214022,2.659822253249039,0.0,0.0,0.0,0.0,-0.9996915008410313,6.139791666666667,2,4,0,0.0,1,935,572,107,107,0,0.38823529411764707,0.0,1.2493748436718262,0.0,0,0.0,123,0.13155080213903744,0.45140939994013307,141.0,1.0,0.0013658203124999996,181.0,5.3901360544217685,7.958009653249459,0.1836734693877551,5.0,2.661764705882353,2.4418359088567327,9.79608551139844e-17,0.0,0.0,0.0,0.0,0.0,-1.5215291717243427,2.173067468400883,44800,44800.0,3407.0,100.0,0,0.0,0.0,0.0,0.1897,0,0.0,0.9937,0,0.052,160,0.076
SRS0129,8888,3134,5754,4275,1536,481,2591,38,0.480985598559856,0.004275427542754276,0.17281728172817282,0.05411791179117912,0.2915166516651665,0.06373886007751388,2.0354238999658083,118.50666666666666,175786.33343969367,0,0,0,0.0,0.02251896261702198,290.0,0.0,0.0,0.0,0.0,0.0,0.03103448275862069,32.22222222222222,0.0034482758620689655,0.36551724137931035,0.0,0.0,0.0,0.0,4.244794346862525,0.0,0.0,0.0,0.0,-0.3396196189203664,9.233333333333333,0,1,0,0.0,1,929,534,28,28,0,0.4251883745963401,0.0,1.1658165373887208,0.0,0,0.0,27,0.02906350914962325,0.3781646130672079,290.0,1.0,0.002237047697368423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96330,96999.0,3663.0,190.0,193,0.0017,0.002,0.0,0.2899,0,0.0,0.0,0,0.0534,308,0.0378
SSA0346,350,124,226,151,0,55,0,11,0.43142857142857144,0.03142857142857143,0.0,0.15714285714285714,0.0,0.0,1.8193540116227633,4.72972972972973,961345.7580645161,0,0,0,0.0,0.8268982305947231,18.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,2.5714285714285716,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.5,8.939513108614232,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,18.0,1.0,0.024988651315789468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2422333806630865,3560,3560.0,56.0,10.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0683,135,0.0157
SSA0389,1036,349,687,368,0,99,0,0,0.3552123552123552,0.0,0.0,0.09555984555984556,0.0,0.0,2.238376286945592,14.0,464787.2063037249,0,0,0,0.0,0.4862645390838647,23.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,2.090909090909091,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.078183520599252,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,23.0,1.0,0.026752631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.567021236472421,10324,10324.0,169.0,29.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0046,166,0.0164
SSA1793,3158,1103,2055,1255,567,278,0,27,0.3974034198860038,0.008549715009499683,0.17954401519949334,0.08803039898670044,0.0,0.0,2.1066712022068614,42.67567567567568,490118.2012692656,0,0,0,0.0,0.09208510447652385,40.0,0.0,0.0,0.0,0.0,0.0,0.15,6.666666666666667,0.025,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.2677002870000638,6.179446206248532,2,473,0,0.0,1,473,473,104,104,0,0.0,0.0,1.9528643011938176,0.0,0,0.0,117,0.24735729386892177,0.8134892168199603,40.0,1.0,0.07048421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9977072280098485,33820,33820.0,1296.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0163,275,0.0383
SSD3197,3133,1087,2046,1050,0,235,0,51,0.33514203638684964,0.016278327481646985,0.0,0.07500797957229492,0.0,0.0,1.9784345647940709,42.33783783783784,333295.4949402024,0,0,0,0.0,-0.7515052368546913,56.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,7.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.19399589841579268,8.047425093632958,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,56.0,1.0,0.12710526315789475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8054180384339107,33725,33725.0,42.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0853,195,0.0012
SSF3031,4852,1660,3192,1483,0,202,0,40,0.3056471558120363,0.008244023083264633,0.0,0.0416323165704864,0.0,0.0,1.9538853202076536,65.56756756756756,30070.74939759036,0,0,0,0.0,-0.05399787657525471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.925093632958802,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.01746340460526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,50908,50908.0,1949.0,143.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.036,144,0.0383
SSH1649,5230,1799,3431,1899,0,258,199,32,0.36309751434034415,0.006118546845124283,0.0,0.04933078393881453,0.03804971319311663,0.0,2.0953480424975703,70.67567567567568,30056.05669816565,0,0,0,0.0,-0.20110780337013018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.133695652173913,0,138,0,0.0,0,355,356,1,1,347,0.0,0.9774647887323944,0.0,0.0,0,0.0,0,0.0,0.2340822943922611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748737083745107,57672,57672.0,1232.0,162.0,0,0.0,0.0,0.0366,0.0,0,0.0,0.0,0,0.0141,188,0.0214
SSH1845,3118,1062,2056,967,0,301,0,19,0.3101347017318794,0.006093649775497113,0.0,0.09653624118024375,0.0,0.0,2.217152265098006,42.13513513513514,970186.8126177024,0,0,0,0.0,-2.3861125855359084,180.0,0.0,0.0,0.0,0.0,0.0,0.11666666666666667,8.571428571428571,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,3.1124748994971827,0.0,0.0,0.0,0.0,-0.9763845108403437,10.026966292134832,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,180.0,1.0,0.017300575657894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,33725,33725.0,1323.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0601,93,0.0392
SSL2271,5230,1806,3424,1779,0,571,0,24,0.34015296367112813,0.004588910133843212,0.0,0.10917782026768642,0.0,0.0,2.4812669786026413,70.67567567567568,852546.8416389811,0,0,0,0.0,0.6737834114491901,3288.0,0.4373479318734793,0.1104014598540146,0.22201946472019465,0.49235048678720444,0.5599148418491484,0.33485401459854014,2.9863760217983653,0.00030413625304136254,0.0,0.008211678832116789,0.08205841446453407,0.2396694214876033,0.1995827538247566,1.6992478052127278,0.0,0.0,0.0,0.0,0.02227775663741149,7.7977083333333335,3,4,0,0.0,1,747,477,104,104,0,0.3614457831325301,0.0,1.2724713021074967,0.0,0,0.0,121,0.16198125836680052,0.36804794750247855,376.0,1.0,0.004776315789473684,1080.0,2.6804425925925925,6.0473462640584,0.18,66.0,14.594594594594595,2.017861104269102,-6.00120553851436e-17,0.0,0.0,0.0,0.0,0.0,0.7074343729489379,2.573887841621889,57672,57672.0,3309.0,162.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0017,186,0.0574
SSM3894,3136,1089,2047,1279,0,269,0,39,0.40784438775510207,0.012436224489795918,0.0,0.08577806122448979,0.0,0.0,2.4804648967533804,42.37837837837838,491770.96418732783,0,0,0,0.0,0.3302307605719819,56.0,0.0,0.0,0.0,0.0,0.0,0.19642857142857142,5.090909090909091,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.9839131599805843,10.066666666666666,0,1,0,0.0,0,628,356,1,1,0,0.43312101910828027,0.0,0.8203016932581163,0.0,0,0.0,0,0.0,0.0,56.0,1.0,0.019677734375000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,33819,33819.0,259.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0062,71,0.0077
SSO2406,3094,1051,2043,987,0,302,0,29,0.3190045248868778,0.009372979961215255,0.0,0.09760827407886231,0.0,0.0,2.0044990718195956,41.810810810810814,750494.1941008563,0,0,0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.125,8.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0221429055679958,8.92748127340824,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,88.0,1.0,0.004076644736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33820,33820.0,1686.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0873,149,0.0499
SSR1962,3163,1117,2046,1245,0,318,224,18,0.3936136579196965,0.00569079987353778,0.0,0.10053746443250079,0.07081884287069239,0.0,2.433689529993485,42.74324324324324,863991.3554162936,0,0,0,0.0,-0.3345811721973348,96.0,0.0,0.0,0.0,0.0,0.0,0.10416666666666667,9.6,0.010416666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,3.7804939930464996,0.0,0.0,0.0,0.0,-0.6666666666666666,8.800324278022515,3,454,0,0.0,1,454,454,91,91,361,0.0,0.7951541850220264,1.6866105305084236,1.0,0,0.0,98,0.21585903083700442,0.6132247289902173,96.0,1.0,0.005802631578947371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00693842672377,33820,33820.0,1288.0,95.0,0,0.0,0.0,0.066,0.0,0,0.0,0.0,0,0.0324,179,0.0381
SSS3091,3511,1209,2302,1173,616,387,340,21,0.33409285103958986,0.005981201936770151,0.17544859014525777,0.1102250071204785,0.0968385075477072,2.1021950885853684,2.705985406291786,46.81333333333333,676534.1861042184,0,0,0,0.0,-0.03605975002422195,997.0,0.44433299899699097,0.09929789368104312,0.20661985957873621,0.4650112866817156,0.5667001003009027,0.436308926780341,2.291954022988506,0.0010030090270812437,0.0732196589769308,0.0010030090270812437,0.06997742663656885,0.13131313131313133,0.1309255079006772,3.558113399852657,0.0,0.0,0.0,0.0,0.8122653979324769,5.332083333333333,3,2,0,0.0,1,822,515,103,103,205,0.3734793187347932,0.24939172749391728,2.3364844498762865,2.275118854721398,0,0.0,121,0.14720194647201945,-1.4555195637656042,127.0,1.0,0.00042828947368421104,780.0,7.457961826857532,9.132707620564707,0.06748466257668712,43.0,10.4,2.1967041179994924,-1.4210854715202004e-16,3.0,0.0038461538461538464,0.0,0.0,0.0,-0.5876425282492702,3.6204390171556327,37430,37430.0,112.0,95.0,0,0.0,0.0,0.0104,0.0863,0,0.0,2.129,0,0.0606,183,0.003
SST1661,5547,1945,3602,1841,952,508,251,61,0.331891112312962,0.01099693528033171,0.17162430142419327,0.09158103479358212,0.045249684514151796,0.0,1.7866782646670802,74.95945945945945,834815.2102827764,0,0,0,0.0,-0.30387990833324297,1590.0,0.05660377358490566,0.23333333333333334,0.04150943396226415,0.24444444444444444,0.12767295597484277,0.33081761006289306,3.0228136882129277,0.0006289308176100629,0.025157232704402517,0.023270440251572325,0.05555555555555555,0.02425876010781671,0.06666666666666667,2.840427886345014,0.0,0.0,0.0,0.0,-0.470705545924639,7.6180555555555545,4,3,0,0.0,1,757,483,111,111,354,0.3619550858652576,0.4676354029062087,1.7726021914266619,1.0,0,0.0,127,0.16776750330250992,0.25832648989814117,994.0,1.0,0.007555509868421051,399.0,8.83525022956841,8.02049035047564,0.012396694214876033,20.0,5.465753424657534,2.6664214247822224,-5.589136459585548e-17,9.0,0.022556390977443608,0.0,0.0,0.0,-0.9437926715225985,2.748737083745107,57672,66239.0,2676.0,162.0,6548,0.0126,0.1107,0.038,0.0,0,0.0,0.0,0,0.0315,217,0.0404
STC2042,3094,1070,2024,1234,0,301,0,29,0.3988364576599871,0.009372979961215255,0.0,0.09728506787330317,0.0,0.0,1.9380041669133172,41.810810810810814,442117.1280373832,0,0,0,0.0,-0.6451430232428004,35.0,0.0,0.0,0.0,0.0,0.0,0.2571428571428571,3.888888888888889,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.3484359721209165,7.075936329588015,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,35.0,1.0,0.0258984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9977072280098476,33820,33820.0,1076.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0538,241,0.0318
STC3053,3854,1343,2511,1557,0,374,0,42,0.403995848469123,0.010897768552153606,0.0,0.09704203425012974,0.0,0.29385687922668224,1.988867505780199,52.08108108108108,387436.19583023083,0,0,0,0.0,0.7677761720752841,12.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,2.4,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.42769946138415077,2.58101011863224,3,1433,265,0.18492672714584787,1,1433,1433,937,937,749,0.0,0.5226796929518492,1.5503733740691865,2.282893510107821,0,0.0,1077,0.7515701325889742,2.297421705849728,12.0,1.0,0.016282894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006938426723769,40584,40584.0,2171.0,114.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.083,190,0.0535
STJ2043,3105,1050,2055,1049,0,189,0,51,0.33784219001610305,0.01642512077294686,0.0,0.06086956521739131,0.0,0.0,2.2963235730788596,41.95945945945946,190638.7819047619,0,0,0,0.0,0.666316649888689,11.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,1.5714285714285714,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.084456928838952,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,11.0,1.0,0.06013569078947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9977072280098485,33820,33820.0,27.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0879,212,0.0008
STK2397,1044,353,691,412,0,88,0,26,0.3946360153256705,0.02490421455938697,0.0,0.0842911877394636,0.0,0.0,2.4619541178062607,14.108108108108109,30520.18413597734,0,0,0,0.0,-0.26988448042993274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.849859550561797,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.02331414473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.748737083745107,10324,10324.0,630.0,29.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.079,137,0.061
STN2458,515,181,334,156,96,31,0,2,0.3029126213592233,0.003883495145631068,0.18640776699029127,0.06019417475728155,0.0,0.0,1.4848768278263256,42.916666666666664,322626.1215469613,171,171,0,0.0,-0.35355339059327373,5.0,0.0,0.0,0.0,0.0,0.0,0.6,1.6666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,9.183333333333334,0,1,0,0.0,0,108,59,1,1,0,0.4537037037037037,0.0,0.82915619758885,0.0,54,54.0,0,0.0,-2.5,5.0,1.0,0.05322249177631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.818118685772619,5605,5605.0,551.0,95.0,0,0.0,0.0,0.0,0.0,1900,0.0,0.0,1805,0.0021,77,0.0983
STR1769,3786,1344,2442,1200,0,207,0,30,0.31695721077654515,0.00792393026941363,0.0,0.05467511885895404,0.0,0.0,1.9698285374344469,51.16216216216216,238189.30282738095,0,0,0,0.0,0.7879044074577969,43.0,0.0,0.0,0.0,0.0,0.0,0.16279069767441862,6.142857142857143,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,-0.5072996561958923,2.1164687790157846,3,1436,251,0.17479108635097493,1,1436,1436,950,950,738,0.0,0.5139275766016713,1.6564055838590008,2.4336629747780067,0,0.0,1080,0.7520891364902507,0.6779372499250175,43.0,1.0,0.006026367187499999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00693842672377,40470,40470.0,3383.0,114.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0239,168,0.0836
STR3896,3106,1070,2036,1246,0,279,0,41,0.40115904700579524,0.013200257566001287,0.0,0.08982614294913072,0.0,0.0,1.6490699511451892,41.972972972972975,382401.83644859813,0,0,0,0.0,0.30282512572202286,67.0,0.0,0.0,0.0,0.0,0.0,0.1791044776119403,5.583333333333333,0.014925373134328358,0.0,0.029850746268656716,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.095144889267425,9.99438202247191,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,67.0,1.0,0.02735526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,33820,33820.0,2116.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0538,244,0.0626
SUG0718,3154,1110,2044,1122,0,200,30,61,0.3557387444514902,0.019340519974635383,0.0,0.06341154090044387,0.009511731135066582,0.0,2.2270294783051066,42.62162162162162,30023.736036036036,0,0,0,0.0,0.7601744305058421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.01942883895131,0,356,0,0.0,0,356,356,1,1,166,0.0,0.46629213483146065,0.0,2.4940563942803227,0,0.0,0,0.0,0.0,0.0,0.0,0.0068863075657894695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.173067468400883,33820,33820.0,2538.0,95.0,0,0.0,0.0,0.0108,0.0,0,0.0,0.0,0,0.0479,85,0.075
SVA1742,3149,1095,2054,1045,0,350,0,21,0.33185138139091774,0.006668783740870117,0.0,0.11114639568116863,0.0,0.0,1.8475118343540797,42.554054054054056,788191.0237442922,0,0,0,0.0,-0.7762966796527762,103.0,0.0,0.0,0.0,0.0,0.0,0.06796116504854369,14.714285714285714,0.009708737864077669,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.9661347233545834,9.05056179775281,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,103.0,1.0,0.011335577713815787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33820,33820.0,2065.0,95.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0438,128,0.0611
SVM0077,1035,372,663,377,0,125,0,2,0.3642512077294686,0.001932367149758454,0.0,0.12077294685990338,0.0,0.0,2.600117831038113,13.986486486486486,886595.6747311827,0,0,0,0.0,0.7219664266678341,11.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,3.6666666666666665,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.025468164794008,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,11.0,1.0,0.010016447368421054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181186857726193,10324,10324.0,466.0,29.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0518,168,0.0451
SVM0770,3126,1083,2043,1153,0,169,0,10,0.3688419705694178,0.003198976327575176,0.0,0.054062699936020475,0.0,0.0,1.9705824489592945,42.24324324324324,29851.114496768238,0,0,0,0.0,0.6437116131343118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.053323970037452,0,356,0,0.0,0,356,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.022503978207236843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3581508568224243,17088,17088.0,42.0,48.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0162,206,0.0025
SVM3947,349,131,218,123,0,19,0,6,0.3524355300859599,0.017191977077363897,0.0,0.054441260744985676,0.0,0.0,1.8745845747847216,4.716216216216216,29643.358778625956,0,0,0,0.0,-0.4134491152973616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.088977635782747,0,313,0,0.0,0,355,356,1,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.032347656249999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8054180384339107,3550,3550.0,28.0,10.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0231,151,0.0079
SWA1824,3136,1089,2047,1080,0,338,0,14,0.34438775510204084,0.004464285714285714,0.0,0.10778061224489796,0.0,0.0,1.7002823809063297,42.37837837837838,861473.2332415059,0,0,0,0.0,0.43574467033059505,198.0,0.0,0.0,0.0,0.0,0.0,0.025252525252525252,39.6,0.005050505050505051,0.0,0.16161616161616163,0.0,0.0,0.0,3.866697431156233,0.0,0.0,0.0,0.0,1.727153394522755,7.699097222222222,4,4,0,0.0,1,715,447,81,81,0,0.3748251748251748,0.0,1.421269013610466,0.0,0,0.0,91,0.12727272727272726,1.0136928600870878,198.0,1.0,0.21735690789473686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.00693842672377,33820,34226.0,1254.0,95.0,47,0.0036,0.0013,0.0,0.0,0,0.0,0.0,0,0.0174,168,0.0366
